date,goalCompletionLocation,goalPreviousStep1,goalPreviousStep2,goal3Completions,goal5Completions
2019-09-09,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,0
2019-09-09,/enquire/thank-you-for-your-enquiry/,/enquire/,/,0,0
2019-09-09,/enquire/thank-you-for-your-enquiry/,/enquire/,/data-analysis-announcement/cost-and-funding/,0,0
2019-09-09,/events/edinburgh/,/events/,(entrance),0,1
2019-09-09,/events/edinburgh/,/events/,/courses/professional-software-development/,0,0
2019-09-09,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-09-09,/events/info-taster-session-events/,/,(entrance),0,1
2019-09-09,/events/info-taster-session-events/,/courses/,/,0,1
2019-09-09,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/,1,0
2019-09-09,/events/info-taster-session-events/,/courses/professional-software-development/,/the-codeclan-experience/a-typical-day/,0,1
2019-09-09,/events/info-taster-session-events/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,0
2019-09-09,/events/info-taster-session-events/,/courses/professional-software-development/curriculum/,/courses/professional-software-development/,0,0
2019-09-09,/events/info-taster-session-events/,/courses/professional-software-development/thank-you-syllabus-download/,/courses/understanding-programming/,0,0
2019-09-09,/events/info-taster-session-events/,/enquire/,/,0,1
2019-09-09,/updates/newsletter-thank-you/,/blog/,/,0,0
2019-09-09,/updates/newsletter-thank-you/,/blog/codeclan-finalist-in-scottish-financial-technology-awards/,/blog/codeclan-data-analysis-course-diary-001/,1,0
2019-09-10,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-09-10,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-09-10,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,1,0
2019-09-10,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-09-10,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/data-analysis-announcement/apply-for-data-analysis/,0,0
2019-09-10,/events/edinburgh/,/events/,(entrance),0,0
2019-09-10,/events/edinburgh/,/events/,/,1,0
2019-09-10,/events/info-taster-session-events/,/admissions-track/,(entrance),0,0
2019-09-10,/events/info-taster-session-events/,/data-analysis-announcement/,/courses/professional-software-development/,1,1
2019-09-10,/updates/newsletter-thank-you/,/,(entrance),0,0
2019-09-11,/blog/why-learn-coding/coding-guide-download/,(entrance),(not set),0,0
2019-09-11,/blog/why-learn-coding/coding-guide-download/,/blog/why-learn-coding/,/,0,0
2019-09-11,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,1,0
2019-09-11,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/apply/,0,0
2019-09-11,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-09-11,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,1
2019-09-11,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,/courses/ux-design-fundamentals/,/courses/ux-design-fundamentals/,0,0
2019-09-11,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-09-11,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,0
2019-09-11,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/data-analysis-announcement/data-course-application-process/,0,0
2019-09-11,/enquire/thank-you-for-your-enquiry/,/enquire/,(entrance),0,0
2019-09-11,/events/info-taster-session-events/,(entrance),(not set),0,1
2019-09-11,/events/info-taster-session-events/,/,(entrance),0,0
2019-09-11,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/?mc_cid=bdf4fbbe4b&mc_eid=94d00527df,1,0
2019-09-11,/updates/newsletter-thank-you/,/glasgow/,/,0,0
2019-09-12,/blog/why-learn-coding/coding-guide-download/,(entrance),(not set),0,0
2019-09-12,/blog/why-learn-coding/coding-guide-download/,/blog/why-learn-coding/,/,1,0
2019-09-12,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-09-12,/courses/thank-you-applying-web-development/,/page/4/?s=Application,/page/3/?s=Application,0,0
2019-09-12,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-09-12,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,0
2019-09-12,/events/edinburgh/,/events/,/,0,0
2019-09-12,/events/glasgow/,/events/edinburgh/,/events/glasgow/,0,0
2019-09-12,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-09-12,/events/info-taster-session-events/,/courses/browse-all-course-dates/,/,1,0
2019-09-12,/events/info-taster-session-events/,/data-analysis-announcement/,(entrance),0,0
2019-09-12,/events/info-taster-session-events/,/events/,(entrance),0,1
2019-09-13,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-09-13,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-09-13,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,1
2019-09-13,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/glasgow/,0,1
2019-09-13,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-09-13,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,(entrance),0,0
2019-09-13,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/courses/,0,0
2019-09-13,/events/glasgow/,/glasgow/,/,0,0
2019-09-13,/events/glasgow/,/Glasgow/,(entrance),0,0
2019-09-13,/events/info-taster-session-events/,/data-analysis-announcement/,/,0,0
2019-09-13,/events/info-taster-session-events/,/edinburgh/,/,0,0
2019-09-13,/events/info-taster-session-events/,/events/,/,0,0
2019-09-13,/updates/newsletter-thank-you/,/,(entrance),0,0
2019-09-13,/updates/newsletter-thank-you/,/,/blog/melindas-memo-august-2019/,0,1
2019-09-14,/blog/why-learn-coding/coding-guide-download/,/blog/why-learn-coding/,/,1,0
2019-09-14,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,(entrance),0,1
2019-09-14,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-09-14,/courses/thank-you-data-analysis-application/,(entrance),(not set),1,0
2019-09-14,/courses/thank-you-data-analysis-application/,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0,0
2019-09-14,/courses/thank-you-for-your-application/,(entrance),(not set),0,1
2019-09-14,/events/glasgow/,/glasgow/,(entrance),0,0
2019-09-14,/events/glasgow/,/Glasgow/,(entrance),0,0
2019-09-15,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-09-15,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,1
2019-09-15,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-09-15,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/events/info-taster-session-events/,0,1
2019-09-15,/courses/thank-you-data-analysis-application/,(entrance),(not set),1,0
2019-09-15,/courses/thank-you-for-your-application/,(entrance),(not set),1,0
2019-09-15,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,1,0
2019-09-15,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/,0,0
2019-09-15,/events/info-taster-session-events/,/courses/professional-software-development/cost-and-funding/,/data-analysis-announcement/cost-and-funding/,0,0
2019-09-15,/events/info-taster-session-events/,/digital-careers/,/digital-careers/test-engineer/,0,0
2019-09-16,/blog/why-learn-coding/coding-guide-download/,(entrance),(not set),0,1
2019-09-16,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,1
2019-09-16,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/campuses/,0,0
2019-09-16,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-09-16,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/glasgow/,0,0
2019-09-16,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/apply-for-data-analysis/,/data-analysis-announcement/,1,0
2019-09-16,/enquire/thank-you-for-your-enquiry/,/enquire/,(entrance),0,0
2019-09-16,/events/edinburgh/,/events/,/,0,1
2019-09-16,/events/glasgow/,/glasgow/,/courses/professional-software-development/,1,0
2019-09-16,/events/info-taster-session-events/,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,0,0
2019-09-16,/events/info-taster-session-events/,/courses/understanding-programming/,/courses/,0,0
2019-09-16,/events/info-taster-session-events/,/events/info-taster-session-events/,(entrance),0,0
2019-09-17,/blog/why-learn-coding/coding-guide-download/,/blog/why-learn-coding/,/,0,1
2019-09-17,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-09-17,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-09-17,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/edinburgh/,1,0
2019-09-17,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/glasgow/,0,0
